stop_name,stop_id,stop_lat,stop_lon,carrier,identifier
ALTO DOS MOINHOS,M04,38.74993,-9.18007,data_metro_de_lisboa,M04
ALTO DOS MOÍNHOS METRO,1_10710,38.749255,-9.180101,data_carris,10710
ALTO DOS MOíNHOS,1_21301,38.721733,-9.197113,data_carris,21301
ALTO FAIA,1_50029,38.767651,-9.168581,data_carris,50029
ALTO FAIA SUL,1_50023,38.765221,-9.171667,data_carris,50023
ALTO MOINHOS (METRO),1_10709,38.749355,-9.180237,data_carris,10709
ALTO PINA,1_9001,38.737559,-9.127728,data_carris,9001
ALTO STO. AMARO,1_12010,38.702559,-9.187932,data_carris,12010
ALVALADE,M20,38.75327,-9.1441,data_metro_de_lisboa,M20
AMADORA ESTE,M44,38.75855,-9.21794,data_metro_de_lisboa,M44
AMEIXOEIRA,1_5926,38.781877,-9.158665,data_carris,5926
AMEIXOEIRA (METRO),1_5927,38.779498,-9.159451,data_carris,5927
AMEIXOEIRA - ESTR. DESVIO,1_5911,38.778831,-9.163392,data_carris,5911
AMENDOEIRAS (METRO),1_89909,38.754621,-9.113711,data_carris,89909
AMOREIRAS,1_8517,38.723216,-9.160121,data_carris,8517
AMOREIRAS (C. COMERCIAL),1_8520,38.722721,-9.161118,data_carris,8520
ANJOS,M25,38.72703,-9.13488,data_metro_de_lisboa,M25
AQUÁRIO VASCO GAMA,1_14907,38.699184,-9.23749,data_carris,14907
ARCO CARVALHÃO,1_8609,38.724206,-9.165266,data_carris,8609
ARCO CEGO,1_11101,38.73511,-9.142426,data_carris,11101
ARCO CEGO - AV.MIGUEL BOMBARD,1_11118,38.737695,-9.142834,data_carris,11118
AREEIRO,1_302,38.742141,-9.134454,data_carris,302
AREEIRO - AV. AFONSO COSTA,1_312,38.741885,-9.131944,data_carris,312
AREEIRO - AV. ALM. GAGO COUTIN,1_317,38.743412,-9.132416,data_carris,317
AREEIRO - CASAL VISTOSO,1_9009,38.741348,-9.128178,data_carris,9009
ASSEMBLEIA DA REPÚBLICA,1_6701,38.711006,-9.153505,data_carris,6701
AV. AFONSO III,1_11703,38.727703,-9.119648,data_carris,11703
AV. ALM. GAGO COUTINHO,1_7305,38.7496,-9.13075,data_carris,7305
AV. ALM. GAGO COUTINHO / AV. E,1_7308,38.747994,-9.131192,data_carris,7308
AV. ALMEIDA GARRET,1_18132,38.738366,-9.217766,data_carris,18132
AV. ALMIRANTE REIS / R. ANGOLA,1_604,38.726012,-9.134327,data_carris,604
AV. ALMIRANTE REIS / R. FEBO M,1_605,38.726423,-9.135573,data_carris,605
AV. ALMIRANTE REIS / R. MARQUE,1_609,38.729077,-9.134567,data_carris,609
AV. ANTÓNIO AUGUSTO AGUIAR,1_1301,38.729131,-9.149321,data_carris,1301
AV. ANTÓNIO JOSÉ DE ALMEIDA,1_11109,38.738221,-9.139942,data_carris,11109
AV. AVELINO TEIXEIRA MOTA (CER,1_14729,38.752088,-9.121311,data_carris,14729
AV. BERLIM (PÇ. BADEN POWELL),1_7728,38.76811,-9.109065,data_carris,7728
AV. BOA ESPERANÇA,1_7823,38.7745,-9.097095,data_carris,7823
AV. BOMBEIROS DE ALGÉS,1_18401,38.7077,-9.225723,data_carris,18401
AV. BOMBEIROS DE ALGÉS-CINEMA,1_18403,38.705725,-9.226824,data_carris,18403
AV. C DO AEROPORTO,1_7605,38.774126,-9.125878,data_carris,7605
AV. CARLOS PAREDES,1_11510,38.774409,-9.151747,data_carris,11510
AV. CARLOS PINHÃO,1_3613,38.741537,-9.118622,data_carris,3613
AV. CEUTA,1_9428,38.707227,-9.174161,data_carris,9428
AV. CIDADE LOURENÇO MARQUES,1_7701,38.767407,-9.119318,data_carris,7701
AV. CIDADE PRAGA,1_12825,38.764653,-9.189982,data_carris,12825
AV. CIDADE PRAGA (LISPOLIS),1_12809,38.765663,-9.18229,data_carris,12809
AV. D. DINIS,1_15104,38.788629,-9.174957,data_carris,15104
AV. D. DINIS (BOMBEIROS ODIVEL,1_15105,38.786926,-9.179678,data_carris,15105
AV. DA BOA ESPERANÇA,1_7824,38.774377,-9.097532,data_carris,7824
AV. DA PEREGRINAÇÃO,1_79105,38.78218,-9.095391,data_carris,79105
AV. DAS LARANJEIRAS,1_18124,38.737458,-9.223688,data_carris,18124
AV. DAVID MOURÃO FERREIRA,1_11516,38.777362,-9.152325,data_carris,11516
AV. DE BERLIM,1_7709,38.768241,-9.111183,data_carris,7709
AV. DE BERLIM - AEROPORTO,1_7603,38.769828,-9.126596,data_carris,7603
AV. DE BERLIM - VIVEIROS,1_7703,38.768918,-9.117846,data_carris,7703
AV. DE BERNA - REGO,1_33101,38.739537,-9.151723,data_carris,33101
AV. DE CEUTA - ARCO CARVALHÃO,1_11901,38.719371,-9.17479,data_carris,11901
AV. DE CEUTA - VIVEIROS,1_8601,38.723011,-9.17479,data_carris,8601
AV. DO RESTELO,1_9713,38.699615,-9.213664,data_carris,9713
AV. DO RIO DE JANEIRO,1_11209,38.749242,-9.138289,data_carris,11209
AV. DOM JOÃO II,1_7821,38.771557,-9.097346,data_carris,7821
AV. DOM LUÍS I,1_18104,38.731437,-9.218261,data_carris,18104
AV. DOM VASCO DA GAMA,1_9711,38.701402,-9.216784,data_carris,9711
AV. DOS MOÍNHOS,1_18122,38.736945,-9.222578,data_carris,18122
AV. DOUTOR ALFREDO BENSAÚDE,1_12319,38.779231,-9.116263,data_carris,12319
AV. DOUTOR ARLINDO VICENTE,1_14721,38.7529,-9.126274,data_carris,14721
AV. DOUTOR MÁRIO MOUTINHO,1_12911,38.711398,-9.208537,data_carris,12911
AV. DR. ARLINDO VICENTE,1_14723,38.753626,-9.125939,data_carris,14723
AV. DR. AUGUSTO CASTRO,1_89905,38.753727,-9.114232,data_carris,89905
AV. DR. AUGUSTO CASTRO / R. SA,1_3723,38.748776,-9.113487,data_carris,3723
AV. DR. JOSÉ SALVADO SAMPAIO,1_6017,38.780517,-9.153027,data_carris,6017
AV. DR.ALFREDO BENSAÚDE,1_12212,38.779021,-9.117362,data_carris,12212
AV. DUQUE D'ÁVILA,1_1806,38.735008,-9.146288,data_carris,1806
AV. DUQUE DE LOULÉ,1_6601,38.727463,-9.145783,data_carris,6601
AV. DUQUE LOULÉ,1_6602,38.727757,-9.145792,data_carris,6602
AV. ESTADOS UNIDOS AMÉRICA,1_7301,38.748977,-9.132888,data_carris,7301
AV. EUA / R. MOURA GIRÃO,1_11203,38.749131,-9.136327,data_carris,11203
AV. FERNANDO PESSOA,1_2405,38.758548,-9.097302,data_carris,2405
AV. FORÇAS ARMADAS / R. SANCHE,1_2009,38.747738,-9.152577,data_carris,2009
AV. FREI MIGUEL CONTREIRAS,1_11210,38.746143,-9.136481,data_carris,11210
AV. GENERAL ROÇADAS,1_9107,38.724902,-9.128462,data_carris,9107
AV. GUERRA JUNQUEIRO,1_407,38.737513,-9.134764,data_carris,407
AV. GULBENKIAN,1_6125,38.732249,-9.164514,data_carris,6125
AV. HELEN KELLER,1_12926,38.711675,-9.207681,data_carris,12926
AV. HELENA VIEIRA DA SILVA,1_11518,38.76688,-9.151035,data_carris,11518
AV. ILHA DA MADEIRA,1_13105,38.705217,-9.20769,data_carris,13105
AV. INF. D. HENRIQUE (CENTIEIR,1_2311,38.7595,-9.10332,data_carris,2311
AV. INF. D. HENRIQUE (PONTE XA,1_9810,38.724354,-9.112066,data_carris,9810
AV. INF. D. HENRIQUE (TIPOGRAF,1_9811,38.723049,-9.113049,data_carris,9811
AV. INF. D. HENRIQUE / AV. BER,1_2315,38.766835,-9.104004,data_carris,2315
AV. INF. D. HENRIQUE / AV. PÁD,1_2322,38.763444,-9.104088,data_carris,2322
AV. INF. SANTO (GASÓMETRO),1_10101,38.709861,-9.165858,data_carris,10101
AV. INF. SANTO / R. SANTANA À,1_10103,38.712018,-9.163341,data_carris,10103
AV. INFANTE SANTO,1_10109,38.711755,-9.163928,data_carris,10109
AV. IVENS,1_18103,38.733791,-9.219038,data_carris,18103
AV. JOSÉ GOMES FERREIRA,1_94901,38.714926,-9.231207,data_carris,94901
AV. JOSÉ MALHOA,1_1613,38.737569,-9.164504,data_carris,1613
AV. JOÃO XXI,1_6401,38.742207,-9.140354,data_carris,6401
AV. JOÃO XXI / PÇ. LONDRES,1_304,38.742369,-9.137569,data_carris,304
AV. MADAME CURIE,1_1510,38.738157,-9.161844,data_carris,1510
AV. MANUEL DA MAIA,1_11114,38.737139,-9.136379,data_carris,11114
AV. MANUEL DA MAIA (INE),1_11103,38.738276,-9.13684,data_carris,11103
AV. MANUEL MAIA,1_406,38.736442,-9.135938,data_carris,406
AV. MARECHAL GOMES DA COSTA,1_7503,38.761172,-9.12177,data_carris,7503
AV. MIGUEL BOMBARDA (ISCAL),1_1811,38.737161,-9.146707,data_carris,1811
AV. NAÇÕES UNIDAS,1_50021,38.764623,-9.177057,data_carris,50021
AV. NUNO KRUZ ABECASSIS,1_6019,38.77981,-9.151585,data_carris,6019
AV. PAULO VI,1_2212,38.747978,-9.107805,data_carris,2212
AV. PE. MANUEL NÓBREGA,1_323,38.742984,-9.133539,data_carris,323
AV. PÁDUA,1_8422,38.762853,-9.108451,data_carris,8422
AV. QTA GRANDE/RUA DA ENCOSTA,1_18118,38.735657,-9.221672,data_carris,18118
AV. QUINTA GRANDE,1_18126,38.739514,-9.22401,data_carris,18126
AV. RAINHA D. AMÉLIA,1_5813,38.766773,-9.160661,data_carris,5813
AV. RAINHA D. LEONOR,1_5901,38.767189,-9.157922,data_carris,5901
AV. RESTELO,1_9707,38.699177,-9.21431,data_carris,9707
AV. RIO JANEIRO / AV. EUA,1_11204,38.7489,-9.13674,data_carris,11204
AV. RODRIGO DA CUNHA,1_7404,38.754854,-9.134221,data_carris,7404
AV. ROMA (PISCINA),1_306,38.744546,-9.139511,data_carris,306
AV. ROMA / AV. EUA,1_208,38.749003,-9.142621,data_carris,208
AV. ROVISCO PAIS,1_11108,38.735192,-9.139576,data_carris,11108
AV. SANTA JOANA PRINCESA,1_7406,38.754684,-9.136554,data_carris,7406
AV. TENENTE MARTINS,1_8703,38.728823,-9.19052,data_carris,8703
AV. URUGUAI,1_10913,38.751435,-9.19749,data_carris,10913
AV. VERGÍLIO FERREIRA (FUNDAÇÃ,1_3609,38.743528,-9.118863,data_carris,3609
AV. VISCONDE VALMOR,1_1407,38.737521,-9.149518,data_carris,1407
AV. ÁLVARES CABRAL,1_6801,38.717485,-9.157329,data_carris,6801
AV. ÁLVARO PAIS,1_3311,38.745335,-9.152417,data_carris,3311
AV.NORTON MATOS(TORRES LISBOA),1_12805,38.757783,-9.17572,data_carris,12805
AVENIDA,M11,38.71934,-9.14513,data_metro_de_lisboa,M11
AVENIDA DOS DESCOBRIMENTOS,1_12613,38.781942,-9.113994,data_carris,12613
AZ. BAPTISTA,1_2319,38.753472,-9.10311,data_carris,2319
AZ. CIDADE,1_5920,38.774683,-9.160567,data_carris,5920
AZ. FETAIS,1_16002,38.798517,-9.147283,data_carris,16002
AZ. GALHARDAS,1_50001,38.757107,-9.16677,data_carris,50001
AZ. GALINHEIRAS,1_11604,38.793772,-9.149873,data_carris,11604
AZ. POÇO BAIXO,1_5918,38.772543,-9.170186,data_carris,5918
AZ. REGUENGO,1_16006,38.788414,-9.145346,data_carris,16006
AZ. S. GONÇALO,1_5928,38.781617,-9.156567,data_carris,5928
AZ. SALGADA,1_83115,38.73622,-9.113148,data_carris,83115
AZ. SERRADO,1_12831,38.767433,-9.185572,data_carris,12831
AZ. TORRE FATO,1_5934,38.770107,-9.177599,data_carris,5934
AZ. VEIGAS,1_12525,38.736577,-9.107793,data_carris,12525
Aeroporto,71_7614,38.77078,-9.12811,data_carristur,7614
Afonsoeiro (Alameda Zeca Afonso 263),11_3112,38.7026124737452,-8.95347076222297,data_tst,3112
Afonsoeiro (Alameda Zeca Afonso Fte 253),11_3113,38.7026376512888,-8.95332159725132,data_tst,3113
Afonsoeiro (Alameda Zeca Afonso) Fte Igreja,11_1371,38.7007627807846,-8.95223366226176,data_tst,1371
Afonsoeiro (Alameda Zeca Afonso) Igreja,11_1374,38.7008846329617,-8.95216675408958,data_tst,1374
Afonsoeiro (Alto Vinhas Grandes 745),11_3597,38.7035008447219,-8.94978683726934,data_tst,3597
Afonsoeiro (Avª Pedro Nunes 968),11_3170,38.70259208562,-8.94791886856259,data_tst,3170
Afonsoeiro (Avª Pedro Nunes Fte 968),11_1848,38.7028601732043,-8.94796114147868,data_tst,1848
Afonsoeiro (EN 11 Fte 36),11_435,38.6972500733934,-8.95472584129205,data_tst,435
Afonsoeiro (EN 11) Fte Gameiro,11_436,38.6945552226367,-8.95207179136318,data_tst,436
Afonsoeiro (EN 11) Fte Premolde,11_432,38.6916868340931,-8.94920210735717,data_tst,432
Afonsoeiro (EN 11) Gameiro,11_437,38.6946283286278,-8.95214211847098,data_tst,437
Afonsoeiro (EN 11) Premolde,11_431,38.692214654524,-8.94971889220836,data_tst,431
Afonsoeiro (Forum),11_3245,38.6969670118296,-8.94535575844793,data_tst,3245
Afonsoeiro (Fte Forum),11_4223,38.6969129906027,-8.945409006001,data_tst,4223
Afonsoeiro (R Atalaia 132),11_3156,38.7037247251184,-8.94647780850033,data_tst,3156
Afonsoeiro (R Cabo Verde Fte 43),11_3242,38.7001201899922,-8.9524106969571,data_tst,3242
Afonsoeiro (R Cabo Verde),11_3241,38.7001108252659,-8.95243221351177,data_tst,3241
Afonsoeiro (R Pedro Nunes 400) Bº S Justiça,11_3594,38.7037081063455,-8.95391922183721,data_tst,3594
Afonsoeiro (R Pedro Nunes Fte 400),11_3595,38.7037119779324,-8.95379495369956,data_tst,3595
Afonsoeiro (R Pedro Nunes Fte 745),11_3596,38.7035012219748,-8.94984083437774,data_tst,3596
Afonsoeiro (X) Bº Bela Vista (Semáforos),11_438,38.6981080266569,-8.95558273195098,data_tst,438
Agualva Cima (EN 5) (X) R Humberto Cardoso,11_3412,38.6176387021283,-8.71894325788099,data_tst,3412
Agualva Cima (EN 5) Fte (X) R Humberto Cardoso,11_3423,38.618036342382,-8.7195198450968,data_tst,3423
Agualva Cima (R Artures) (X) R Açude Manetas,11_2990,38.6108832289924,-8.72994776083368,data_tst,2990
Agualva Cima (R João Loureiro) (X) R Joaquim R Ril,11_3971,38.6084955877404,-8.73363818686141,data_tst,3971
Agualva Cima (X) Antes Ponte e R Abel Ferreira,11_2230,38.6051975515806,-8.73881706645142,data_tst,2230
Agualva Cima (X) Depois Ponte e R Abel Ferreira,11_3972,38.605066044579,-8.73901353906588,data_tst,3972
Agualva Cima (X) R Gomes Lopes,11_3969,38.6131108919664,-8.72653278903658,data_tst,3969
Agualva Cima (X) R Joaquim Romão,11_3973,38.6021692064281,-8.74711048600562,data_tst,3973
Agualva-Cacém,11061002,38.76639,-9.29841,data_cp,11061002
Aiana (X),11_2424,38.4687378899429,-9.14735034374732,data_tst,2424
Aiana Cima (Café Carioca),11_2426,38.4749461105687,-9.139745130646,data_tst,2426
Aiana Cima (Casal Cartilho),11_2428,38.4701468517047,-9.14587150159516,data_tst,2428
Aiana Cima (Fte Café Carioca),11_2425,38.4748801508515,-9.13978906708784,data_tst,2425
Aiana Cima (X) Pinhal Cima,11_2430,38.4765476242101,-9.13175475592608,data_tst,2430
Aiana Cima (X) R Cabaço,11_2432,38.4769208365613,-9.1343563026222,data_tst,2432
Aiana Cima (X) R Roca,11_1167,38.4722525323424,-9.14292759329863,data_tst,1167
Aires (EN 252 140),11_454,38.5658903352298,-8.88779519432474,data_tst,454
Aires (EN 252 178),11_1589,38.5642308620328,-8.88809354178895,data_tst,1589
Aires (EN 252 54),11_453,38.5704046053144,-8.88816721341059,data_tst,453
Aires (EN 252 Lte 3),11_455,38.5716580061669,-8.88846755855548,data_tst,455
Aires (EN 252) (X) Bº Padre Nabeto,11_458,38.5658403995424,-8.88765496272684,data_tst,458
Aires (EN 252) Qta Sapec,11_456,38.5731099672832,-8.88881989473896,data_tst,456
Aires (EN 252) Qta Sapec (Placa Localidade),11_457,38.5729654101833,-8.88879047337583,data_tst,457
Alcochete (Avª 5 Outubro 20) Fte Igreja Matriz,11_2909,38.7559985661079,-8.95957658136796,data_tst,2909
Alcochete (Avª Restauração) Esc Secundária,11_3243,38.7507875073369,-8.9627224232348,data_tst,3243
Alcochete (Avª Restauração) Fte Esc Secundária,11_3246,38.7509933460146,-8.96288088102275,data_tst,3246
Alcochete (Avª Revolução 43),11_470,38.753420304488,-8.95964767834459,data_tst,470
Alcochete (Avª Revolução 86),11_471,38.753265755487,-8.95987501887262,data_tst,471
Alcochete (EM 502 3) Vila Sol,11_3657,38.7444514753886,-8.95769647201586,data_tst,3657
Alcochete (EM 502 Fte 3) Vila Sol,11_3659,38.7445983910088,-8.95781139676068,data_tst,3659
Alcochete (EM 502) Esc Secundária,11_3664,38.7507345468668,-8.96268153815474,data_tst,3664
Alcochete (EM 502) Fte Esc Secundária,11_3671,38.7504778110764,-8.96242597983382,data_tst,3671
Alcochete (EN 119 Fte Lte 698),11_2912,38.7533718165325,-8.94658453452495,data_tst,2912
Alcochete (EN 119 Lte 698),11_2914,38.7532705954526,-8.94643697988148,data_tst,2914
Alcochete (EN 119) Canto Pinheiro,11_2908,38.7555226870422,-8.95049320348537,data_tst,2908
Alcochete (EN 119) Freeport,11_2913,38.751305585598,-8.94279359597088,data_tst,2913
Alcochete (EN 119) Fte Freeport,11_2915,38.7512263550604,-8.94288287566526,data_tst,2915
Alcochete (EN 119) Fte Posto Repsol,11_2911,38.7456076596427,-8.92999881884949,data_tst,2911
Alcochete (EN 119) Posto Repsol,11_2910,38.7453814084403,-8.9303412665883,data_tst,2910
Alcochete (Lgo Gago Coutinho 5) Igreja Matriz,11_3697,38.7566944165059,-8.96037440961228,data_tst,3697
Alcochete (R Salineiro 99),11_2906,38.7491443407594,-8.96553153659595,data_tst,2906
Alcochete (R Salineiro Fte 81),11_2905,38.749113187013,-8.9658519399284,data_tst,2905
Alcântara,11067025,38.70776,-9.17307,data_cp,11067025
Alcântara - Av. 24 Julho,1_4001,38.704145,-9.173823,data_carris,4001
Alcântara-Mar,11069039,38.70253,-9.17387,data_cp,11069039
Aldeia Gatos,11_2433,38.4636586656324,-9.10939895202002,data_tst,2433
Aldeia Grande (EN 10 Km 31500) Choco Frito,11_479,38.5181721281794,-8.96934454427273,data_tst,479
Aldeia Grande (EN 10 Km 31500) Fte Choco Frito,11_480,38.5185761811104,-8.96830019892706,data_tst,480
Aldeia Grande (EN 10 Km 32000 92),11_482,38.520867996845,-8.96355281975668,data_tst,482
Aldeia Grande (EN 10 Km 32500) Casal Ponte,11_487,38.5226421261912,-8.95869275475872,data_tst,487
Aldeia Grande (EN 10 Km 32500) Fte Casal Ponte,11_485,38.5226801616407,-8.95836981807855,data_tst,485
Aldeia Grande (EN 10) Fte Qta Esteval,11_483,38.5249360828652,-8.94750973020548,data_tst,483
Aldeia Grande (EN 10) Qta Esteval,11_484,38.5247324980944,-8.94638035721065,data_tst,484
Aldeia Irmãos (28) Paragem Zona,11_2446,38.5101472837208,-9.02998998559557,data_tst,2446
Aldeia Irmãos (Paragem Zona),11_2445,38.5105566997049,-9.02916941216781,data_tst,2445
Aldeia Meco (Avª Forças Armadas Fte Lte 174),11_1170,38.4668942785199,-9.16924126060539,data_tst,1170
Aldeia Meco (Avª Forças Armadas Lte 174),11_1169,38.4668393986099,-9.16922234959536,data_tst,1169
Aldeia Meco (Avª Forças Armadas) Casal Stª Filomen,11_2448,38.4624029278935,-9.16639351454452,data_tst,2448
Aldeia Meco (Estr Marconi) Artesanato,11_2449,38.4780722018009,-9.16463492260186,data_tst,2449
Aldeia Meco (Estr Marconi) Fte Artesanato,11_2450,38.4781194263112,-9.16482577262876,data_tst,2450
Aldeia Meco (R Praia M Baixo Lte 106),11_2461,38.481046283545,-9.17479842005104,data_tst,2461
Aldeia Meco (R Praia M Baixo Lte 121),11_2462,38.4810521736009,-9.1748073418924,data_tst,2462
Aldeia Meco (R Praia M Baixo Lte 46),11_2451,38.4747809597977,-9.17106279200012,data_tst,2451
Aldeia Meco (R Praia M Baixo) Casas Encosta,11_2452,38.4747847985834,-9.1710660893829,data_tst,2452
Aldeia Meco (R Praia M Baixo) Centro,11_2454,38.4716649026184,-9.16959765142511,data_tst,2454
Aldeia Meco (R Praia M Baixo) Fte Restaurante Carl,11_2457,38.4782150090705,-9.17408927214431,data_tst,2457
Aldeia Meco (R Praia M Baixo) Fte Viv Camarões,11_2456,38.4732944663751,-9.1701471213121,data_tst,2456
Aldeia Meco (R Praia M Baixo) Restaurante Carlos,11_2458,38.4782578761791,-9.17411403209354,data_tst,2458
Aldeia Meco (R Praia M Baixo) Viv Camarões,11_2455,38.4731133215386,-9.17013456442499,data_tst,2455
Aldeia Meco (Torrões) Restaurante Peralta,11_2460,38.4829593416962,-9.17592764983962,data_tst,2460
Aldeia Nova Aroeira (EM 533) (X) R Ant Horta,11_3730,38.7139055303964,-8.71461473664375,data_tst,3730
Aldeia Nova Aroeira (Escola Primária),11_3737,38.7225249312113,-8.73550989262062,data_tst,3737
Aldeia Nova Aroeira (Fte Escola Primária),11_3770,38.7223760008612,-8.735146783904,data_tst,3770
Aldeia Nova Aroeira (R Ant Horta) (X) EM 533,11_3731,38.7139837998915,-8.71480634322435,data_tst,3731
Aldeia Nova Aroeira (R António Horta),11_3729,38.7185981605636,-8.72598513993888,data_tst,3729
Aldeia Piedade (Arcos),11_2466,38.4989421077704,-9.04842986454821,data_tst,2466
Aldeia Piedade (Estr Arcos) (X) Arcos,11_2467,38.4990525249322,-9.04818602862955,data_tst,2467
Aldeia Piedade (Estr Arcos) Qta S Amaro,11_2470,38.4958148886548,-9.04346292049413,data_tst,2470
Aldeia Piedade (Estr S Pedro),11_2472,38.5041439195413,-9.04178606628173,data_tst,2472
Aldeia Piedade (Estr S Pedro) Qta Magnólias,11_2478,38.5007763995756,-9.03905738321514,data_tst,2478
Aldeia Piedade (Lgo Diogo Silva Carvalho),11_2476,38.4976197665909,-9.04060107160246,data_tst,2476
Aldeia Rica,11_2482,38.5149936056146,-9.02025116351659,data_tst,2482
Alfarim (Centro),11_2484,38.4768717797726,-9.16049255381453,data_tst,2484
Alfarim (EN 377) (X) Campo Futebol,11_2486,38.4851330820518,-9.15886371464002,data_tst,2486
Alfarim (EN 377) Fte Restaurante D Ricardo,11_2487,38.4786652127457,-9.16076019930575,data_tst,2487
Alfarim (EN 377) Restaurante D Ricardo,11_2488,38.4786353733085,-9.16077520337779,data_tst,2488
Alfarim (Esc Básica),11_2489,38.4742982351783,-9.15536246988722,data_tst,2489
Alfarim (Fte Esc Básica),11_2490,38.4743243966122,-9.15551186835219,data_tst,2490
Algeruz (Café Ascenso),11_488,38.5812987802013,-8.83098604639267,data_tst,488
Algeruz (EM 533) Contenur,11_2813,38.5942054065156,-8.84049221433344,data_tst,2813
Algeruz (EM 533) Fte Contenur,11_2827,38.5908008645146,-8.84703726235777,data_tst,2827
Algeruz (Esc),11_492,38.5813411894352,-8.83101971630835,data_tst,492
Algeruz (Fte Posto Saúde),11_494,38.5751899545857,-8.83266431205419,data_tst,494
Algeruz (Posto Saúde),11_495,38.5750474701618,-8.83265890987489,data_tst,495
Algeruz (R Principal) Fte Fábrica Marcôa,11_389,38.5903197026646,-8.83837151025172,data_tst,389
Algeruz (R Principal) Fábrica Marcôa,11_388,38.5902509893196,-8.83831629631963,data_tst,388
Algeruz (X) Casa Côr Rosa,11_490,38.5784912410486,-8.83279273221747,data_tst,490
Algeruz (X) Fte Casa Côr Rosa,11_491,38.5785614604266,-8.83276337735056,data_tst,491
Algueirão,11061069,38.79763,-9.34145,data_cp,11061069
Algés,11069088,38.69859,-9.22965,data_cp,11069088
Algés (Jardim),1_4215,38.699257,-9.231461,data_carris,4215
Algés (Mercado),1_4213,38.701126,-9.22801,data_carris,4213
Alhandra,11031237,38.92441,-9.01135,data_cp,11031237
Alhos Vedros,11095075,38.65194,-9.02695,data_cp,11095075
Alhos Vedros (Creche Jardim Infância Charlot),11_537,38.6559026157284,-9.02128081351371,data_tst,537
Alhos Vedros (EN 11 7) Fte Posto Galp,11_4091,38.6570984561604,-9.03683655484692,data_tst,4091
Alhos Vedros (EN 11 Fte 23) Lgo Misericórdia,11_3373,38.654708039651,-9.02779294951885,data_tst,3373
Alhos Vedros (EN 11) Fte Modelo,11_3457,38.6557306381462,-9.03403599219809,data_tst,3457
Alhos Vedros (EN 11) Fte Posto Galp,11_3374,38.6529605153462,-9.02110392100889,data_tst,3374
Alhos Vedros (EN 11) Modelo,11_3458,38.655652577664,-9.03382050735962,data_tst,3458
Alhos Vedros (EN 11) Posto Galp,11_3375,38.6529021221253,-9.02035291914716,data_tst,3375
Alhos Vedros (Escola EB 23 José Afonso),11_1339,38.6558463698828,-9.01850718752578,data_tst,1339
Alhos Vedros (R 5 Outubro 23) Lgo Coreto,11_3372,38.655102758249,-9.02857183884148,data_tst,3372
Alhos Vedros (R Artur Paiva 56),11_3962,38.6506725337257,-9.02209166384816,data_tst,3962
Alhos Vedros (R Artur Paiva Fte 56),11_3235,38.6506915959575,-9.02225804769528,data_tst,3235
Almada,12_5,38.67658,-9.16435,data_metro_transportes_do_sul,5
Almada (Avª Cristo Rei 17B),11_2041,38.6781727151044,-9.16521345438985,data_tst,2041
Almada (Avª Cristo Rei 37A),11_2004,38.677400657944,-9.167292052439,data_tst,2004
Almada (Avª Cristo Rei Fte 41),11_2005,38.6772858063119,-9.16757246693581,data_tst,2005
Almada (Avª Cristo Rei) Fte Núcleo Água,11_2002,38.6790523079491,-9.16798185027602,data_tst,2002
Almada (Avª Cristo Rei) Núcleo Água,11_2001,38.6785417741273,-9.16769061923157,data_tst,2001
Almada (Avª D Afonso Henriques 18) Nevada,11_2008,38.6811395343984,-9.15447762636059,data_tst,2008
Almada (Avª D Afonso Henriques 2),11_2009,38.6821479207123,-9.1528518584838,data_tst,2009
Almada (Avª D Afonso Henriques 21) Havaneza,11_1011,38.681069705457,-9.15444117663862,data_tst,1011
Almada (Avª D Nuno Álvares Pereira 12) Sommer,11_1012,38.6797344053153,-9.15721900341348,data_tst,1012
Almada (Avª D Nuno Álvares Pereira 45),11_46,38.6776348570933,-9.16191293030119,data_tst,46
Almada (Avª D Nuno Álvares Pereira 56),11_2012,38.67737297714,-9.16279731083078,data_tst,2012
Almada (Avª D Nuno Álvares Pereira) Pça S J Baptis,11_1013,38.6796187269118,-9.15717412619354,data_tst,1013
Almada (Lgo Cristo Rei) Terminal,11_2018,38.6765234689372,-9.17103869523165,data_tst,2018
Almada (Lgo Inf D António 2),11_2019,38.6787558742916,-9.16336610336619,data_tst,2019
Almada (Pça Gil Vicente 4) Fonte Luminosa,11_1014,38.6823187325886,-9.15221994140534,data_tst,1014
Almada (Pça Gil Vicente) Fonte Luminosa,11_1015,38.6824708445715,-9.15251109063585,data_tst,1015
Almada (Pça S João Baptista 3),11_2022,38.6790894033193,-9.15670742853266,data_tst,2022
Almada (Pça S João Baptista) Junto CGD,11_2086,38.6789840549953,-9.15773508897066,data_tst,2086
Almada (R Bernardo Francisco Costa 13),11_2026,38.6822203458231,-9.15449705930855,data_tst,2026
Almada (R Bernardo Francisco Costa 73),11_2027,38.6823782093125,-9.15683428110736,data_tst,2027
Almada (R Caetano M Batalha 9),11_154,38.6756801764208,-9.16372570696846,data_tst,154
Almada (R Caetano M Batalha Fte 9),11_159,38.6756803084778,-9.16374070275625,data_tst,159
Almada (R Capitão Leitão 107),11_2028,38.6789200441405,-9.16117505301096,data_tst,2028
Almada (R Capitão Leitão 3B),11_2029,38.6829477867174,-9.15782390244379,data_tst,2029
Almada (R Capitão Leitão 43A),11_2030,38.6816198091708,-9.15947491508811,data_tst,2030
